date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
1983-04-05,0.18359999999999999,0.1875,0.1802,0.1802,122102400,40.3648,-1.83,110779200.0
1983-04-06,0.1802,0.1808,0.17629999999999998,0.17859999999999998,213987200,40.0064,-0.93,110446560.0
1983-04-07,0.17859999999999998,0.1797,0.17579999999999998,0.17689999999999997,145510400,39.6256,-0.94,107755200.0
1983-04-08,0.17689999999999997,0.178,0.1724,0.17579999999999998,150259200,39.3792,-0.58,109637920.0
1983-04-11,0.17579999999999998,0.18689999999999998,0.17300000000000001,0.1858,230473600,41.6192,5.66,116773440.0
1983-04-12,0.1858,0.1903,0.1858,0.1897,174048000,42.4928,2.09,116882080.0
1983-04-13,0.1897,0.19699999999999998,0.1897,0.1964,189772800,43.9936,3.54,122617600.0
1983-04-14,0.1964,0.2015,0.19479999999999997,0.2009,136371200,45.0016,2.3,123887680.0
1983-04-15,0.2009,0.2059,0.2009,0.2042,115001600,45.7408,1.61,127430240.0
1983-04-18,0.20539999999999997,0.2137,0.20539999999999997,0.2098,155568000,46.9952,2.78,130902240.0
1983-04-19,0.2098,0.21149999999999997,0.2065,0.2076,233878400,46.5024,-1.05,137394880.0
1983-04-20,0.2076,0.2277,0.2076,0.226,288332800,50.624,8.84,146761440.0
1983-04-21,0.22879999999999998,0.2355,0.22879999999999998,0.2321,230048000,51.9904,2.69,151225760.0
1983-04-22,0.2321,0.2344,0.2266,0.2277,127187200,51.0048,-1.89,152462240.0
1983-04-25,0.2277,0.22939999999999997,0.216,0.2171,125708800,48.6304,-4.65,155844640.0
1983-04-26,0.2171,0.226,0.2165,0.22319999999999998,99433600,49.9968,2.8,157087840.0
1983-04-27,0.22319999999999998,0.2282,0.2188,0.22099999999999997,86038400,49.504,-0.98,156203040.0
1983-04-28,0.22099999999999997,0.2243,0.2182,0.22319999999999998,79408000,49.9968,0.99,155783040.0
1983-04-29,0.22319999999999998,0.2266,0.22039999999999998,0.2254,308313600,50.4896,0.98,166941600.0
1983-05-02,0.2254,0.2266,0.216,0.2188,97081600,49.0112,-2.92,165426240.0
1983-05-03,0.2188,0.21929999999999997,0.21259999999999998,0.2165,105996800,48.496,-1.0,164620960.0
1983-05-04,0.2165,0.2299,0.2165,0.2299,129113600,51.4976,6.15,160377280.0
1983-05-05,0.2299,0.24549999999999997,0.2299,0.245,140492800,54.88,6.58,160126400.0
1983-05-06,0.245,0.24889999999999998,0.24,0.24609999999999999,100150400,55.1264,0.47,157620960.0
1983-05-09,0.24609999999999999,0.2467,0.2405,0.2427,69171200,54.3648,-1.42,149555840.0
1983-05-10,0.2427,0.24719999999999998,0.24159999999999998,0.2444,51900800,54.7456,0.75,143448480.0
1983-05-11,0.2444,0.24549999999999997,0.23659999999999998,0.23829999999999998,55260800,53.3792,-2.54,136722880.0
1983-05-12,0.23829999999999998,0.23829999999999998,0.2338,0.236,98425600,52.864,-0.98,134825600.0
1983-05-13,0.236,0.23939999999999997,0.236,0.2372,48966400,53.1328,0.55,131523840.0
1983-05-16,0.2372,0.2372,0.2299,0.23099999999999998,69193600,51.744,-2.61,127205120.0
1983-05-17,0.23099999999999998,0.2321,0.2282,0.23159999999999997,154358400,51.8784,0.22,123229120.0
1983-05-18,0.23159999999999997,0.23659999999999998,0.23159999999999997,0.2344,157001600,52.5056,1.23,116662560.0
1983-05-19,0.2344,0.2422,0.2344,0.24159999999999998,70291200,54.1184,3.09,108674720.0
1983-05-20,0.24159999999999998,0.2545,0.23829999999999998,0.2539,146092800,56.8736,5.08,109620000.0
1983-05-23,0.2539,0.2567,0.24889999999999998,0.2567,121744000,57.5008,1.12,109421760.0
1983-05-24,0.2567,0.2701,0.2567,0.2701,107699200,60.5024,5.18,109835040.0
1983-05-25,0.2701,0.2723,0.264,0.26789999999999997,153731200,60.0096,-0.81,113219680.0
1983-05-26,0.26789999999999997,0.2695,0.2628,0.26509999999999995,105571200,59.3824,-1.01,114527840.0
1983-05-27,0.26509999999999995,0.26789999999999997,0.264,0.26509999999999995,56627200,59.3824,0.0,101943520.0
1983-05-31,0.26449999999999996,0.26449999999999996,0.25279999999999997,0.2578,45539200,57.7472,-2.78,99366400.0
1983-06-01,0.2578,0.26,0.2556,0.2595,98089600,58.128,0.65,98971040.0
1983-06-02,0.2595,0.2612,0.2578,0.2612,79430400,58.5088,0.7,96486880.0
1983-06-03,0.2612,0.27509999999999996,0.2612,0.27399999999999997,64534400,61.376,4.9,92688960.0
1983-06-06,0.27399999999999997,0.2801,0.27399999999999997,0.2801,104092800,62.7424,2.22,92886080.0
1983-06-07,0.2801,0.2824,0.2706,0.2706,98179200,60.6144,-3.41,94336480.0
1983-06-08,0.2706,0.2718,0.26509999999999995,0.2673,84044800,59.8752,-1.19,95943680.0
1983-06-09,0.2673,0.2701,0.2606,0.2656,54790400,59.4944,-0.63,95920160.0
1983-06-10,0.2656,0.2673,0.264,0.26449999999999996,37430400,59.248,-0.44,92870400.0
1983-06-13,0.26449999999999996,0.26509999999999995,0.24549999999999997,0.2556,179267200,57.2544,-3.37,99385440.0
1983-06-14,0.2556,0.2578,0.24889999999999998,0.25,170531200,56.0,-2.17,104452320.0
1983-06-15,0.24939999999999998,0.24939999999999998,0.23769999999999997,0.2427,193356800,54.3648,-2.95,106402240.0
1983-06-16,0.2439,0.2556,0.2439,0.2556,122886400,57.2544,5.32,104696480.0
1983-06-17,0.2556,0.2567,0.2506,0.2506,56044800,56.1344,-1.97,103984160.0
1983-06-20,0.2506,0.2522,0.236,0.23829999999999998,139574400,53.3792,-4.9,103658240.0
1983-06-21,0.23829999999999998,0.24109999999999998,0.2338,0.24,125462400,53.76,0.7,103844160.0
1983-06-22,0.2405,0.2483,0.2405,0.24719999999999998,140963200,55.3728,3.02,105507360.0
1983-06-23,0.24609999999999999,0.24609999999999999,0.23879999999999998,0.23939999999999997,133996800,53.6256,-3.14,104520640.0
1983-06-24,0.23939999999999997,0.2427,0.2372,0.23769999999999997,47644800,53.2448,-0.7,101624320.0
1983-06-27,0.23769999999999997,0.23769999999999997,0.2249,0.2249,123043200,50.3776,-5.38,104945120.0
1983-06-28,0.2249,0.226,0.2076,0.20929999999999999,349171200,46.8832,-6.95,120126720.0
1983-06-29,0.20929999999999999,0.22149999999999997,0.2042,0.21929999999999997,294380800,49.1232,4.75,129941280.0
1983-06-30,0.21929999999999997,0.22319999999999998,0.2171,0.2182,110566400,48.8768,-0.47,131498080.0
1983-07-01,0.2182,0.2221,0.2171,0.21989999999999998,172256000,49.2576,0.77,136884160.0
1983-07-05,0.21989999999999998,0.22039999999999998,0.2104,0.21089999999999998,82051200,47.2416,-4.11,135782080.0
1983-07-06,0.21089999999999998,0.21209999999999998,0.207,0.21149999999999997,95916800,47.376,0.31,135668960.0
1983-07-07,0.21149999999999997,0.21209999999999998,0.2076,0.2087,89443200,46.7488,-1.34,135938880.0
1983-07-08,0.2087,0.2087,0.20539999999999997,0.2065,70179200,46.256,-1.05,136708320.0
1983-07-11,0.2065,0.21539999999999998,0.2065,0.21209999999999998,112918400,47.5104,2.75,140482720.0
1983-07-12,0.21209999999999998,0.2143,0.2059,0.207,75196800,46.368,-2.44,135279200.0
1983-07-13,0.207,0.2076,0.20259999999999997,0.2059,129001600,46.1216,-0.5,133202720.0
1983-07-14,0.2059,0.20929999999999999,0.2042,0.20539999999999997,74905600,46.0096,-0.25,127280160.0
1983-07-15,0.20539999999999997,0.20539999999999997,0.19699999999999998,0.1981,67961600,44.3744,-3.58,124533920.0
1983-07-18,0.1981,0.1987,0.19309999999999997,0.1975,81625600,44.24,-0.26,125812960.0
1983-07-19,0.1975,0.207,0.1936,0.19529999999999997,171136000,43.7472,-1.11,127391040.0
1983-07-20,0.19529999999999997,0.19699999999999998,0.1819,0.1842,304886400,41.2608,-5.69,136362240.0
1983-07-21,0.1842,0.1981,0.18299999999999997,0.1936,317385600,43.3664,5.05,145183360.0
1983-07-22,0.1936,0.1959,0.19309999999999997,0.19529999999999997,116435200,43.7472,0.93,144305280.0
1983-07-25,0.19529999999999997,0.19529999999999997,0.1897,0.19249999999999998,76428800,43.12,-1.46,145744480.0
1983-07-26,0.19249999999999998,0.1936,0.1674,0.1747,268979200,39.1328,-9.26,153041280.0
1983-07-27,0.1747,0.1802,0.1596,0.1618,300316800,36.2432,-7.4,150598560.0
1983-07-28,0.1618,0.1641,0.1518,0.1518,270480000,34.0032,-6.15,149403520.0
1983-07-29,0.1518,0.15739999999999998,0.1512,0.1557,220326400,34.8768,2.55,154891520.0
1983-08-01,0.1557,0.1624,0.1529,0.154,232444800,34.496,-1.08,157900960.0
1983-08-02,0.154,0.1563,0.1529,0.1535,101651200,34.384,-0.34,158880960.0
1983-08-03,0.1535,0.159,0.1512,0.1557,123827200,34.8768,1.43,160276480.0
1983-08-04,0.1557,0.15739999999999998,0.1417,0.14839999999999998,292118400,33.2416,-4.65,170410240.0
1983-08-05,0.14839999999999998,0.154,0.1473,0.1512,131420800,33.8688,1.83,173472320.0
1983-08-08,0.1512,0.15510000000000002,0.1479,0.1518,76809600,34.0032,0.43,171666880.0
1983-08-09,0.1518,0.1557,0.15069999999999997,0.1535,150371200,34.384,1.11,175425600.0
1983-08-10,0.1535,0.1546,0.14959999999999998,0.1529,161974400,34.2496,-0.42,177074240.0
1983-08-11,0.1529,0.15510000000000002,0.14839999999999998,0.15069999999999997,90182400,33.7568,-1.44,177838080.0
1983-08-12,0.15069999999999997,0.154,0.1479,0.14959999999999998,74636800,33.5104,-0.69,178171840.0
1983-08-15,0.14959999999999998,0.1535,0.149,0.1535,152275200,34.384,2.59,181704320.0
1983-08-16,0.1535,0.15510000000000002,0.14959999999999998,0.1512,91369600,33.8688,-1.52,177716000.0
1983-08-17,0.1512,0.1529,0.1462,0.1479,94438400,33.1296,-2.14,167193600.0
1983-08-18,0.1479,0.1512,0.1473,0.14959999999999998,81737600,33.5104,1.14,155411200.0
1983-08-19,0.14959999999999998,0.1518,0.14839999999999998,0.15069999999999997,58598400,33.7568,0.69,152519360.0
1983-08-22,0.15069999999999997,0.1523,0.14839999999999998,0.15009999999999998,85366400,33.6224,-0.34,152966240.0
1983-08-23,0.15009999999999998,0.15009999999999998,0.1412,0.14229999999999998,93587200,31.8752,-5.25,144196640.0
1983-08-24,0.1417,0.1417,0.13449999999999998,0.13499999999999998,113299200,30.24,-5.09,134845760.0
1983-08-25,0.13499999999999998,0.13729999999999998,0.1339,0.1362,189772800,30.5088,0.86,130810400.0
1983-08-26,0.1362,0.1384,0.13499999999999998,0.1378,93184000,30.8672,1.14,124453280.0
1983-08-29,0.1378,0.1412,0.1339,0.13949999999999999,138297600,31.248,1.31,119745920.0
1983-08-30,0.13949999999999999,0.14959999999999998,0.13949999999999999,0.1468,233945600,32.8832,5.19,126360640.0
1983-08-31,0.1479,0.16629999999999998,0.1479,0.16629999999999998,200233600,37.2512,13.29,130180960.0
1983-09-01,0.16629999999999998,0.1719,0.15849999999999997,0.1624,218131200,36.3776,-2.33,126481600.0
1983-09-02,0.1624,0.1696,0.1618,0.1696,129337600,37.9904,4.46,126377440.0
1983-09-06,0.17300000000000001,0.1775,0.17300000000000001,0.17579999999999998,181686400,39.3792,3.66,131621280.0
1983-09-07,0.1752,0.1752,0.1512,0.1546,384854400,34.6304,-12.05,143345440.0
1983-09-08,0.1546,0.1563,0.13949999999999999,0.1417,307059200,31.7408,-8.35,150599680.0
1983-09-09,0.1417,0.14229999999999998,0.1362,0.1367,212688000,30.6208,-3.56,156724960.0
1983-09-12,0.1367,0.1451,0.13499999999999998,0.1367,266313600,30.6208,0.0,166308800.0
1983-09-13,0.1367,0.1451,0.1356,0.1429,204176000,32.0096,4.54,168903840.0
1983-09-14,0.1429,0.1462,0.1384,0.1412,181529600,31.6288,-1.18,173411840.0
1983-09-15,0.1412,0.1417,0.1328,0.13449999999999998,158838400,30.128,-4.76,176631840.0
1983-09-16,0.13449999999999998,0.13449999999999998,0.13,0.1311,225747200,29.3664,-2.5,183832320.0
1983-09-19,0.1311,0.144,0.1306,0.1429,201980800,32.0096,8.97,191001440.0
1983-09-20,0.1429,0.14959999999999998,0.1429,0.1434,226419200,32.1216,0.36,198054080.0
1983-09-21,0.1434,0.1456,0.1401,0.14059999999999997,106355200,31.4944,-1.98,198692480.0
1983-09-22,0.14059999999999997,0.1456,0.13899999999999998,0.1451,144121600,32.5024,3.22,200233600.0
1983-09-23,0.11159999999999999,0.11159999999999999,0.0993,0.1083,2832345600,24.2592,-25.38,332362240.0
1983-09-26,0.10880000000000001,0.11549999999999999,0.10880000000000001,0.111,768768000,24.864,2.51,366141440.0
1983-09-27,0.111,0.11159999999999999,0.10269999999999999,0.1049,417110400,23.4976,-5.47,380082080.0
1983-09-28,0.1049,0.1049,0.0988,0.1021,373497600,22.8704,-2.71,387059680.0
1983-09-29,0.1021,0.106,0.10099999999999999,0.1016,282777600,22.7584,-0.51,391186880.0
1983-09-30,0.1016,0.1055,0.10039999999999999,0.1032,117868800,23.1168,1.65,386173760.0
1983-10-03,0.1032,0.1049,0.10099999999999999,0.1032,152902400,23.1168,0.0,387352000.0
1983-10-04,0.1032,0.1055,0.1016,0.1021,169612800,22.8704,-1.13,386748320.0
1983-10-05,0.1021,0.1038,0.0988,0.10039999999999999,190668800,22.4896,-1.65,377039040.0
1983-10-06,0.10039999999999999,0.1021,0.09709999999999999,0.0993,232937600,22.2432,-1.03,373332960.0
1983-10-07,0.0993,0.106,0.0898,0.091,246332800,20.384,-8.45,375015200.0
1983-10-10,0.0898,0.0898,0.08199999999999999,0.08819999999999999,517126400,19.7568,-2.98,387555840.0
1983-10-11,0.08819999999999999,0.0887,0.08539999999999999,0.08650000000000001,252761600,19.376,-2.05,389985120.0
1983-10-12,0.08650000000000001,0.0949,0.08589999999999999,0.0943,472617600,21.1232,9.12,404539520.0
1983-10-13,0.09709999999999999,0.1071,0.09709999999999999,0.10269999999999999,420515200,23.0048,8.9,417623360.0
1983-10-14,0.10269999999999999,0.106,0.10039999999999999,0.1016,279260800,22.7584,-1.13,420299040.0
1983-10-17,0.1016,0.1016,0.09319999999999999,0.0938,219116800,21.0112,-7.63,421155840.0
1983-10-18,0.09259999999999999,0.09259999999999999,0.08429999999999999,0.08650000000000001,382972800,19.376,-7.85,428983520.0
1983-10-19,0.08650000000000001,0.0993,0.08539999999999999,0.096,287392000,21.504,11.06,438035360.0
1983-10-20,0.096,0.0988,0.0887,0.091,131689600,20.384,-5.25,437413760.0
1983-10-21,0.091,0.09319999999999999,0.0876,0.0887,157001600,19.8688,-2.56,303646560.0
1983-10-24,0.0887,0.0943,0.0798,0.0943,259392000,21.1232,6.41,278177760.0
1983-10-25,0.0943,0.09769999999999998,0.0938,0.0949,168448000,21.2576,0.55,265744640.0
1983-10-26,0.0949,0.096,0.08929999999999999,0.0898,128912000,20.1152,-5.31,253515360.0
1983-10-27,0.0898,0.09649999999999999,0.0898,0.0943,97843200,21.1232,5.04,244268640.0
1983-10-28,0.0943,0.09539999999999998,0.091,0.09319999999999999,81200000,20.8768,-1.23,242435200.0
1983-10-31,0.0943,0.10269999999999999,0.0943,0.10099999999999999,173174400,22.624,8.46,243448800.0
1983-11-01,0.10099999999999999,0.1071,0.09649999999999999,0.10269999999999999,328384000,23.0048,1.66,251387360.0
1983-11-02,0.10269999999999999,0.10769999999999999,0.10269999999999999,0.1049,202473600,23.4976,2.14,251977600.0
1983-11-03,0.1049,0.1055,0.0938,0.09769999999999998,286003200,21.8848,-6.9,254630880.0
1983-11-04,0.09769999999999998,0.0982,0.0938,0.0943,146742400,21.1232,-3.44,249651360.0
1983-11-07,0.0943,0.09649999999999999,0.09259999999999999,0.0938,152118400,21.0112,-0.55,231400960.0
1983-11-08,0.0871,0.0871,0.077,0.0798,1221516800,17.8752,-14.88,279838720.0
1983-11-09,0.0798,0.08589999999999999,0.07809999999999999,0.08589999999999999,353472000,19.2416,7.61,273881440.0
1983-11-10,0.08589999999999999,0.0898,0.08589999999999999,0.0876,222073600,19.6224,1.95,263959360.0
1983-11-11,0.0876,0.091,0.0871,0.08929999999999999,116032000,20.0032,1.92,255797920.0
1983-11-14,0.08929999999999999,0.0904,0.0876,0.08819999999999999,108281600,19.7568,-1.16,250256160.0
1983-11-15,0.08819999999999999,0.0887,0.0848,0.08819999999999999,118630400,19.7568,0.0,237039040.0
1983-11-16,0.08819999999999999,0.09149999999999998,0.0876,0.08929999999999999,102278400,20.0032,1.17,227783360.0
1983-11-17,0.08929999999999999,0.09259999999999999,0.08929999999999999,0.09149999999999998,90384000,20.496,2.46,225718080.0
1983-11-18,0.09149999999999998,0.09319999999999999,0.0904,0.0921,79900800,20.6304,0.71,221863040.0
1983-11-21,0.0921,0.09649999999999999,0.0921,0.096,105011200,21.504,4.21,214144000.0
1983-11-22,0.096,0.09709999999999999,0.0949,0.096,105190400,21.504,0.0,210981120.0
1983-11-23,0.096,0.096,0.08929999999999999,0.091,114352000,20.384,-5.25,210253120.0
1983-11-25,0.091,0.0921,0.091,0.09149999999999998,37296000,20.496,0.57,207225760.0
1983-11-28,0.09149999999999998,0.0943,0.091,0.0938,72396800,21.0112,2.54,206785600.0
1983-11-29,0.0938,0.096,0.09149999999999998,0.09259999999999999,95289600,20.7424,-1.24,202891360.0
1983-11-30,0.09259999999999999,0.0938,0.091,0.091,64332800,20.384,-1.81,189688800.0
1983-12-01,0.091,0.09319999999999999,0.08929999999999999,0.0904,76675200,20.2496,-0.57,183398880.0
1983-12-02,0.0904,0.0904,0.08819999999999999,0.0887,85366400,19.8688,-2.0,173367040.0
1983-12-05,0.0887,0.09149999999999998,0.08819999999999999,0.091,45158400,20.384,2.62,168287840.0
1983-12-06,0.091,0.0921,0.0904,0.09149999999999998,51990400,20.496,0.57,163281440.0
1983-12-07,0.09149999999999998,0.096,0.0904,0.0938,89152000,21.0112,2.54,106663200.0
1983-12-08,0.0938,0.0988,0.0938,0.096,137625600,21.504,2.34,95870880.0
1983-12-09,0.096,0.0988,0.0949,0.09649999999999999,82768000,21.616,0.54,88905600.0
1983-12-12,0.09649999999999999,0.09709999999999999,0.0938,0.096,65139200,21.504,-0.54,86360960.0
1983-12-13,0.096,0.1016,0.09539999999999998,0.10039999999999999,197545600,22.4896,4.58,90824160.0
1983-12-14,0.10039999999999999,0.1055,0.09649999999999999,0.10439999999999999,201891200,23.3856,3.99,94987200.0
1983-12-15,0.10439999999999999,0.11049999999999999,0.10439999999999999,0.10880000000000001,316601600,24.3712,4.21,105703360.0
1983-12-16,0.10880000000000001,0.11159999999999999,0.1083,0.11049999999999999,184867200,24.752,1.54,110427520.0
1983-12-19,0.11049999999999999,0.11159999999999999,0.10659999999999999,0.1071,173600000,23.9904,-3.04,115112480.0
1983-12-20,0.1071,0.1071,0.10269999999999999,0.10439999999999999,177744000,23.3856,-2.53,118749120.0
1983-12-21,0.10439999999999999,0.1083,0.1038,0.1083,171785600,24.2592,3.71,122078880.0
1983-12-22,0.1083,0.11049999999999999,0.10769999999999999,0.11049999999999999,130547200,24.752,2.03,122888640.0
1983-12-23,0.11049999999999999,0.111,0.1083,0.1099,48563200,24.6176,-0.47,123452000.0
1983-12-27,0.1099,0.11159999999999999,0.1099,0.11049999999999999,96432000,24.752,0.47,124653760.0
1983-12-28,0.11049999999999999,0.1127,0.1094,0.11159999999999999,128553600,24.9984,1.05,126316960.0
1983-12-29,0.11159999999999999,0.1127,0.10880000000000001,0.10880000000000001,102748800,24.3712,-2.55,128237760.0
1983-12-30,0.10880000000000001,0.11159999999999999,0.1083,0.10880000000000001,91862400,24.3712,0.0,128997120.0
1984-01-03,0.10880000000000001,0.1166,0.10880000000000001,0.11439999999999999,150192000,25.6256,5.11,132238400.0
1984-01-04,0.115,0.125,0.115,0.1244,292611200,27.8656,8.81,144611040.0
1984-01-05,0.1244,0.12949999999999998,0.12329999999999999,0.1261,305715200,28.2464,1.35,157297280.0
1984-01-06,0.1261,0.1278,0.12169999999999999,0.12389999999999998,168492800,27.7536,-1.74,161264320.0
1984-01-09,0.12389999999999998,0.12389999999999998,0.1133,0.1172,215734400,26.2528,-5.42,165169760.0
1984-01-10,0.1172,0.12329999999999999,0.1172,0.12329999999999999,172188800,27.6192,5.18,169640800.0
1984-01-11,0.12329999999999999,0.12719999999999998,0.12279999999999999,0.125,175952000,28.0,1.36,175181440.0
1984-01-12,0.125,0.1267,0.12329999999999999,0.1244,110342400,27.8656,-0.41,170821280.0
1984-01-13,0.1244,0.1261,0.11939999999999999,0.12169999999999999,121744000,27.2608,-2.18,166813920.0
1984-01-16,0.12169999999999999,0.1261,0.1211,0.1244,137580800,27.8656,2.23,157862880.0
1984-01-17,0.1244,0.1283,0.1244,0.1278,149072000,28.6272,2.7,156073120.0
1984-01-18,0.1278,0.1306,0.1256,0.1283,220505600,28.7392,0.4,158418400.0
1984-01-19,0.1283,0.1317,0.12719999999999998,0.12949999999999998,149721600,29.008,0.91,157017280.0
1984-01-20,0.12949999999999998,0.13,0.1261,0.1278,141344000,28.6272,-1.3,155495200.0
1984-01-23,0.1278,0.13,0.1267,0.1289,278364800,28.8736,0.91,162886080.0
1984-01-24,0.1289,0.12949999999999998,0.11829999999999999,0.12169999999999999,320230400,27.2608,-5.61,176469440.0
1984-01-25,0.12169999999999999,0.1289,0.12,0.1205,263872000,26.992,-0.96,184841440.0
1984-01-26,0.1205,0.125,0.1205,0.12329999999999999,168492800,27.6192,2.25,186838400.0
1984-01-27,0.12329999999999999,0.12389999999999998,0.11439999999999999,0.1166,194096000,26.1184,-5.45,191405760.0
1984-01-30,0.1166,0.1189,0.10769999999999999,0.11049999999999999,277468800,24.752,-5.21,200686080.0
1984-01-31,0.11049999999999999,0.1127,0.1032,0.11049999999999999,345094400,24.752,0.0,210431200.0
1984-02-01,0.11049999999999999,0.11379999999999998,0.1094,0.1099,163116800,24.6176,-0.47,203956480.0
1984-02-02,0.1099,0.11159999999999999,0.10769999999999999,0.111,134915200,24.864,0.94,195416480.0
1984-02-03,0.111,0.11379999999999998,0.1094,0.1094,145488000,24.5056,-1.4,194266240.0
1984-02-06,0.1094,0.1094,0.1032,0.1038,165558400,23.2512,-5.19,191757440.0
1984-02-07,0.1038,0.1083,0.0999,0.10769999999999999,217728000,24.1248,3.86,194034400.0
1984-02-08,0.10769999999999999,0.1094,0.1038,0.1038,148220800,23.2512,-3.72,192647840.0
1984-02-09,0.1038,0.10769999999999999,0.10099999999999999,0.1055,234796800,23.632,1.74,198870560.0
1984-02-10,0.1055,0.11159999999999999,0.1055,0.10880000000000001,143964800,24.3712,3.06,199981600.0
1984-02-13,0.10880000000000001,0.1099,0.10659999999999999,0.1083,105728000,24.2592,-0.48,198388960.0
1984-02-14,0.1083,0.115,0.1083,0.11439999999999999,209059200,25.6256,5.61,201388320.0
1984-02-15,0.11439999999999999,0.11939999999999999,0.111,0.1122,200838400,25.1328,-1.92,200404960.0
1984-02-16,0.1122,0.11379999999999998,0.1094,0.1133,105235200,25.3792,1.04,198180640.0
1984-02-17,0.1133,0.1161,0.11159999999999999,0.11159999999999999,134646400,24.9984,-1.48,197845760.0
1984-02-21,0.11159999999999999,0.1172,0.111,0.1166,120288000,26.1184,4.4,189941920.0
1984-02-22,0.1172,0.12329999999999999,0.1172,0.1222,223372800,27.3728,4.88,185099040.0
1984-02-23,0.1222,0.1222,0.1161,0.12,155052800,26.88,-1.8,179658080.0
1984-02-24,0.12,0.12279999999999999,0.12,0.1211,77817600,27.1264,0.86,175124320.0
1984-02-27,0.1211,0.12279999999999999,0.11769999999999999,0.1205,121564800,26.992,-0.43,171497760.0
1984-02-28,0.1205,0.1211,0.1122,0.11379999999999998,169926400,25.4912,-5.57,166120640.0
1984-02-29,0.11379999999999998,0.12,0.1127,0.1172,134041600,26.2528,2.95,155568000.0
1984-03-01,0.1172,0.1211,0.11439999999999999,0.1205,132361600,26.992,2.87,154030240.0
1984-03-02,0.1205,0.125,0.12,0.12169999999999999,191251200,27.2608,0.96,156847040.0
1984-03-05,0.12169999999999999,0.1222,0.11769999999999999,0.11939999999999999,73606400,26.7456,-1.91,153252960.0
1984-03-06,0.11939999999999999,0.12169999999999999,0.11439999999999999,0.115,98985600,25.76,-3.68,149924320.0
1984-03-07,0.115,0.1189,0.1122,0.11829999999999999,96566400,26.4992,2.92,143866240.0
1984-03-08,0.11829999999999999,0.1211,0.11829999999999999,0.12,129785600,26.88,1.42,142944480.0
1984-03-09,0.12,0.12,0.1172,0.11769999999999999,66057600,26.3648,-1.94,134507520.0
1984-03-12,0.11829999999999999,0.12279999999999999,0.11829999999999999,0.1222,125036800,27.3728,3.84,133561120.0
1984-03-13,0.1222,0.12389999999999998,0.11939999999999999,0.1205,152880000,26.992,-1.37,135918720.0
1984-03-14,0.1205,0.1211,0.11829999999999999,0.1189,59606400,26.6336,-1.39,128446080.0
1984-03-15,0.1189,0.1205,0.11769999999999999,0.11939999999999999,55283200,26.7456,0.43,121168320.0
1984-03-16,0.11939999999999999,0.12389999999999998,0.11769999999999999,0.1189,124700800,26.6336,-0.43,122141600.0
1984-03-19,0.11829999999999999,0.11829999999999999,0.11549999999999999,0.1172,82588800,26.2528,-1.41,119538720.0
1984-03-20,0.1172,0.11939999999999999,0.1122,0.1161,100531200,26.0064,-0.88,118550880.0
1984-03-21,0.1161,0.1189,0.11549999999999999,0.1161,47667200,26.0064,0.0,109765600.0
1984-03-22,0.1161,0.1161,0.1122,0.11379999999999998,51184000,25.4912,-2.0,104572160.0
1984-03-23,0.11379999999999998,0.115,0.11159999999999999,0.11379999999999998,61129600,25.4912,0.0,103737760.0
1984-03-26,0.11379999999999998,0.1166,0.1127,0.115,56963200,25.76,1.02,100507680.0
1984-03-27,0.115,0.11549999999999999,0.111,0.11159999999999999,99299200,24.9984,-2.92,96976320.0
1984-03-28,0.1122,0.11439999999999999,0.1122,0.11379999999999998,75488000,25.4912,1.97,94048640.0
1984-03-29,0.11379999999999998,0.115,0.1127,0.1133,39177600,25.3792,-0.45,89389440.0
1984-03-30,0.1133,0.11379999999999998,0.1094,0.11049999999999999,45740800,24.752,-2.51,82113920.0
1984-04-02,0.11049999999999999,0.1127,0.1094,0.111,54656000,24.864,0.47,81166400.0
1984-04-03,0.111,0.1122,0.1099,0.11159999999999999,44105600,24.9984,0.58,78422400.0
1984-04-04,0.11159999999999999,0.1122,0.1094,0.1094,107676800,24.5056,-1.97,78977920.0
1984-04-05,0.1094,0.111,0.10769999999999999,0.10769999999999999,82812800,24.1248,-1.53,76629280.0
1984-04-06,0.10769999999999999,0.10880000000000001,0.10269999999999999,0.1049,85590400,23.4976,-2.64,77605920.0
1984-04-09,0.1049,0.1083,0.1049,0.1049,54252800,23.4976,0.0,74066720.0
1984-04-10,0.1071,0.11049999999999999,0.1071,0.11049999999999999,57097600,24.752,5.3,69277600.0
1984-04-11,0.11049999999999999,0.1133,0.1083,0.1094,70604800,24.5056,-0.94,69827520.0
1984-04-12,0.1094,0.1161,0.10769999999999999,0.115,78400000,25.76,5.08,70983360.0
1984-04-13,0.115,0.11769999999999999,0.11379999999999998,0.115,103398400,25.76,0.0,69918240.0
1984-04-16,0.115,0.11769999999999999,0.1122,0.1172,68118400,26.2528,1.91,69194720.0
1984-04-17,0.11939999999999999,0.1244,0.11939999999999999,0.12279999999999999,332953600,27.5072,4.74,80815840.0
1984-04-18,0.12279999999999999,0.1256,0.1222,0.125,199673600,28.0,1.79,88416160.0
1984-04-19,0.125,0.1267,0.12389999999999998,0.1261,123401600,28.2464,0.93,92027040.0
1984-04-23,0.1261,0.13,0.125,0.1267,293865600,28.3808,0.51,103663840.0
1984-04-24,0.1267,0.1289,0.12389999999999998,0.1244,281568000,27.8656,-1.83,114894080.0
